"SYMBOL","Log2FoldChange","Padj","change"
"TRBV6-8",0.0976563146622187,0.907321074661006,"NOT"
"AC120193.1",2.21030885782371,2.85241720562795e-09,"UP"
"AC138832.1",-0.421639414721317,0.372220682813745,"NOT"
"PCDHGA7",-0.170060218965717,0.56319844335721,"NOT"
"AC018442.2",1.82259534147543,6.1075934515984e-05,"UP"
"FAM86HP",1.32582122017937,9.10583100587687e-22,"UP"
"SEPT10P1",-0.590144961143654,8.73859998926796e-05,"NOT"
"SDR16C6P",-1.51665865243442,0.0109658022561586,"NOT"
"AC083923.1",-0.235823311297896,NA,"NOT"
"C1GALT1P3",0.51631795529236,0.647399943846461,"NOT"
"IGHV3-52",0.873628555778722,0.00479709253082239,"NOT"
"IGLVVI-22-1",0.231243229410213,NA,"NOT"
"AP001858.1",0.343451034721861,0.604041578585396,"NOT"
"PYDC2",1.63876240239506,0.00954357820086018,"UP"
"CA3-AS1",-0.706478934265629,0.00123742440291054,"NOT"
"AC016065.2",0.321354954941804,0.38548667763691,"NOT"
"AC021915.1",0.268714999916268,NA,"NOT"
"HOXA-AS2",-0.302771605195066,0.130459208759721,"NOT"
"AC090568.2",3.27461229758135,1.00600864120723e-19,"UP"
"AC022639.1",7.21932117359252,4.24181126233572e-59,"UP"
"AC011978.1",0.632608382790955,0.252893257251145,"NOT"
"MTCO1P4",0.449579080942598,0.644316262284196,"NOT"
"AC100849.1",-1.62231826297813,3.00658138340087e-15,"DOWN"
"AC024568.1",-0.32211681917328,0.124232327540509,"NOT"
"OSGEPL1-AS1",-0.0168815764420909,0.916648317125098,"NOT"
"AC013643.1",0.201142594360526,NA,"NOT"
"AC133634.1",0.104969167793213,NA,"NOT"
"AC107909.2",1.48483963012314,3.45801269613629e-06,"UP"
"NKX2-1-AS1",-2.54470274462205,5.13741242749143e-14,"DOWN"
"AC100823.2",1.22788099809893,0.00339545381049516,"UP"
"AC025871.1",1.25984157881043,0.00213220309646944,"UP"
"AC090572.1",0.231243229410213,NA,"NOT"
"VENTXP5",3.40606281686774,0.000196928690395238,"UP"
"AC069120.2",0.0457659761316808,0.869859555980717,"NOT"
"AC087369.1",0.580290775491153,0.457920514981313,"NOT"
"AC108482.1",0.826067350704239,0.132708597480482,"NOT"
"AC024382.1",0.0695670287320979,NA,"NOT"
"AC021744.1",0.991438122942199,0.152772930897435,"NOT"
"AF181450.1",-1.36311520475854,0.00433866509159251,"DOWN"
"AC104211.2",0.324795911957714,NA,"NOT"
"IGKV1-22",0.711212871856159,0.300574772254872,"NOT"
"SUMO2P16",0.433347564680954,0.482151610918373,"NOT"
"TRMT10BP1",0.68534152873793,0.589550018026237,"NOT"
"AC105031.1",0.160865337178048,NA,"NOT"
"AC090579.1",0.735094576979662,8.76454426167004e-07,"NOT"
"AC018953.1",3.81984475442795,3.7818144804098e-13,"UP"
"AC091987.1",4.39747703041684,1.08962234980022e-08,"UP"
"AP003351.1",1.41908966014581,0.000684849346490557,"UP"
"AC067817.1",-1.51993516810025,0.000161383147654087,"DOWN"
"IGHV3-30-2",0.72391800061632,0.262476111363972,"NOT"
"IGLV3-13",0.990843100498149,0.00849181497758862,"NOT"
"AC027312.1",0.621401214214911,0.340409482695317,"NOT"
"IGKV2-38",0.277272863093297,NA,"NOT"
"AC110741.1",0.0766892571366933,0.822761385014967,"NOT"
"LINC01300",-0.521671451694133,0.384708119676175,"NOT"
"AC103952.1",2.54081635496195,5.44694160033297e-08,"UP"
"SLC10A5",-0.550147903818535,0.000294883131408885,"NOT"
"RN7SL260P",-0.184063851343912,0.846381561163218,"NOT"
"CERNA3",2.00549392768756,7.000522379858e-09,"UP"
"AC131254.2",0.349195308826751,NA,"NOT"
"HNRNPA1P38",0.456817402657297,4.40189604427149e-05,"NOT"
"AFG3L2P1",0.773326651185161,0.00607531302861213,"NOT"
"AC104316.1",-0.0993230138179557,0.743517959074496,"NOT"
"AC022915.2",0.546655085293721,0.0164893754926084,"NOT"
"VN1R46P",0.288753010590774,NA,"NOT"
"AC008572.1",1.15093875521334,0.0565139787747344,"NOT"
"AC025674.2",0.283161870726389,0.907541585237918,"NOT"
"AC069113.3",0.159506827670817,NA,"NOT"
"AC107959.3",1.28638078099831,4.12579093542595e-08,"UP"
"GRPEL2-AS1",-1.60917228479773,9.78091824799694e-19,"DOWN"
"AC068413.1",0.653578922792655,0.249159667884151,"NOT"
"AC144568.1",-0.673692473373548,0.00951021021525916,"NOT"
"RPSAP74",1.50573616986944,6.99527710855557e-05,"UP"
"AC027419.2",1.0927926560234,0.308727307094342,"NOT"
"AC009879.1",-0.699808942385523,0.214545590176978,"NOT"
"IGKV2-23",-0.0452506735513408,0.969631775405541,"NOT"
"EIF5AL1",0.893622374468169,0.000255236957968853,"NOT"
"AC105180.1",0.301300815058883,0.680663153428198,"NOT"
"AC110011.1",0.497985280858897,0.775839257934687,"NOT"
"AC026407.1",0.310709971246534,0.497384843120749,"NOT"
"IGLV7-35",1.6346230510754,0.000661601673827939,"UP"
"AC084026.2",-0.146298407652535,0.687902706183994,"NOT"
"AP002852.2",1.77759547292949,5.03520421852241e-13,"UP"
"AC091096.2",0.311738576926887,NA,"NOT"
"IGHVIII-67-3",0.252876751975803,NA,"NOT"
"AC022893.1",-1.17272085195844,7.6567385709623e-15,"DOWN"
"IGLVV-58",2.8167557092355,0.000592023221305851,"UP"
"AF186190.1",0.738377531873845,0.72173786871338,"NOT"
"SUMO2P18",0.701200591436966,0.224241323469539,"NOT"
"LINCR-0001",-0.00292642622210317,0.993922592873949,"NOT"
"AF279873.3",7.11543285060596,6.73474893891549e-21,"UP"
"AC024958.1",2.05638173149431,0.00502568375614364,"UP"
"AP001208.1",1.75700329990783,0.0181878824275393,"NOT"
"AC010476.1",0.68233381914049,0.343802672833763,"NOT"
"CTD-2270F17.1",-1.03872458610383,0.000622962399193903,"DOWN"
"AC018437.2",0.189636968719229,NA,"NOT"
"PRSS51",0.535785258053021,0.120655400295089,"NOT"
"SMARCE1P4",0.438225963400392,NA,"NOT"
"SOD1P3",0.529779921133546,0.108389029039992,"NOT"
"AC136628.4",1.01491332084833,0.0763857871174159,"NOT"
"AC009185.1",-0.0450962685395558,0.926612290550477,"NOT"
"AC105029.1",0.247132170992616,NA,"NOT"
"IGJP1",1.92515666302228,0.0464485636972806,"NOT"
"AC090987.1",0.317442455749731,0.865092739670541,"NOT"
"AC022634.1",2.25206303421325,0.0148303298535464,"NOT"
"LINC01592",4.13458880290568,9.43976948538228e-23,"UP"
"AC138646.1",3.64460576843857,8.95061690505854e-07,"UP"
"AC008464.1",4.74685041729446,3.42146659633094e-16,"UP"
"ZFHX4-AS1",5.679313336299,3.58226955224858e-26,"UP"
"NPM1P52",0.788495916016613,0.121187535504821,"NOT"
"AC012413.1",0.41530707426059,0.706371138585836,"NOT"
"AC022733.1",1.64406207802613,0.000281525714332237,"UP"
"AP000424.1",3.09600589277804,1.5979847280378e-14,"UP"
"AC100821.1",1.20406615018534,8.89744545288064e-16,"UP"
"AC103778.1",0.707003574528979,0.323768234849752,"NOT"
"AP003356.1",0.849203487233563,2.03955531518606e-07,"NOT"
"AC073581.1",0.178108259643483,NA,"NOT"
"AC027117.1",-1.05430966530444,1.1201465478019e-07,"DOWN"
"AC105177.1",2.82376656930681,0.00272119241016892,"UP"
"AC025437.4",1.33289651129508,0.00522072016961937,"UP"
"IGHVII-78-1",0.691627127048289,0.220402765864925,"NOT"
"TAGLN2P1",0.146146299398924,0.368788487113295,"NOT"
"UBE2HP1",1.03382535889649,0.00413931791843201,"UP"
"AC104964.1",-0.982425570632174,0.015841755603409,"NOT"
"AP001330.2",1.33249963340749,0.052097450967074,"NOT"
"AC093331.1",0.409487097798127,NA,"NOT"
"AC013509.1",3.75057094060577,3.10761706053846e-06,"UP"
"AC022695.2",2.20321063533975,0.000295749659643287,"UP"
"AC027309.2",0.322364320194856,0.0554297403711188,"NOT"
"BUD31P1",0.403730351259083,NA,"NOT"
"LINC01484",1.07806012720008,0.000217263565183964,"UP"
"AC008456.1",1.04374505751703,0.0651227251448123,"NOT"
"AC026904.3",-1.26013192313239,1.44914305820293e-07,"DOWN"
"AC021678.2",0.266061984900712,0.517946726539832,"NOT"
"IGKV2OR22-4",1.55221347288433,7.98826224618404e-06,"UP"
"IGHEP1",1.59625079599223,0.000212782204807048,"UP"
"AC008415.1",0.373588733680175,NA,"NOT"
"AC011008.1",1.47306722588433,0.000190044498796252,"UP"
"KBTBD11-OT1",-0.752788631298651,0.0168847476745532,"NOT"
"AC103834.1",0.77808426239641,0.253380791297671,"NOT"
"AC136601.1",-0.11495100751924,0.910514351828415,"NOT"
"AC084128.1",0.654391669084538,0.459275007855833,"NOT"
"AC026904.4",0.767894709759111,0.0937067492085322,"NOT"
"IGHV1-68",1.31908406834078,0.000610728236448261,"UP"
"AC023632.2",0.223181001552903,0.154308240572923,"NOT"
"AC011632.1",7.99497482234397,1.68282233096165e-107,"UP"
"AC022616.4",0.172392356575927,NA,"NOT"
"AC026979.2",0.579397435526815,0.0113405369551866,"NOT"
"IGHV1-14",0.997232473022347,0.00599154645337487,"NOT"
"ALG11",-0.281688202537772,0.000249988695207706,"NOT"
"AC023866.1",0.912698097428924,0.171549741860998,"NOT"
"AC022274.1",2.69564012711448,7.60516697118775e-13,"UP"
"AC091819.2",0.159493162761059,NA,"NOT"
"IGHVII-53-1",0.0396156876841133,0.955217088322784,"NOT"
"AC083841.2",4.14831785233088,2.77767288369774e-17,"UP"
"MINCR",1.33951173438231,9.94072229811919e-24,"UP"
"AP005357.1",0.242738511053837,NA,"NOT"
"ATXN7L3B",0.200426020293686,0.0106989466523759,"NOT"
"AC022973.2",-0.358271965116556,0.1318054217266,"NOT"
"SUMO2P20",0.763702045119689,0.0146834570344114,"NOT"
"AC126915.1",0.28021854599335,NA,"NOT"
"AC013562.1",1.10752077700773,0.193706088808592,"NOT"
"AC083841.3",0.189636895505337,NA,"NOT"
"PRKDC",1.45391930530446,4.39141724036588e-47,"UP"
"AC015909.2",0.177422081239072,0.545115764301648,"NOT"
"PCDHGA6",-0.873918928329492,2.58802248697789e-07,"NOT"
"IGKV2-19",0.300270315038948,NA,"NOT"
"LZTS1-AS1",0.134140500766077,0.878293313090949,"NOT"
"LINC01289",2.70022163011973,3.41864177495443e-07,"UP"
"AC021736.1",0.265729074341083,NA,"NOT"
"AC022217.3",-0.846183912098562,4.41291524832738e-06,"NOT"
"AP003469.3",2.18478527986859,2.26810619988946e-11,"UP"
"OTUD6B-AS1",-0.16140647004958,0.0413270550020134,"NOT"
"RNU6-323P",2.35429540277559,1.01947950583273e-13,"UP"
"AP001205.1",2.07188169644849,0.00167565626531042,"UP"
"AC108002.1",2.72646189098309,1.79582532739415e-40,"UP"
"IGHV3-60",0.599866117186192,0.0703418107218517,"NOT"
"MARK2P11",0.665458277714068,0.475259743771484,"NOT"
"AC025442.1",-0.655336878479518,0.0219614261462247,"NOT"
"AC091163.1",0.988222418849376,0.0464122698239954,"NOT"
"AC091182.2",4.74374785499027,4.70377685335818e-49,"UP"
"IGHVII-62-1",0.55213044244377,NA,"NOT"
"CYP4F44P",0.374989061301732,NA,"NOT"
"AC022695.3",0.459823356713469,NA,"NOT"
"AC090136.1",0.340844432600215,NA,"NOT"
"IGLVI-63",1.16655295663531,0.00421746834411593,"UP"
"AC087620.1",0.00396288505728223,0.990013808437023,"NOT"
"IGHGP",1.50342845194841,3.97610400578185e-08,"UP"
"CARSP2",3.24936569087652,2.81443666991969e-16,"UP"
"IGHV3-57",1.07251364065845,0.0506281737720455,"NOT"
"AC009812.2",0.362250871656003,0.691185694026102,"NOT"
"AC069133.1",1.13887630105884,0.0927270303053094,"NOT"
"IGHV3-6",1.26983495260647,0.000378288223477502,"UP"
"AC019257.1",-0.909708798954601,0.00227520996720432,"NOT"
"IGKV2D-19",0.400937026158983,NA,"NOT"
"AC091946.1",3.29791337869216,2.17459891690798e-10,"UP"
"PCDHGA8",-0.198395250711188,0.458680991284838,"NOT"
"AC008663.1",5.52084677894346,1.25934739177789e-26,"UP"
"HMGB1P23",-0.410932598061642,0.651440033630369,"NOT"
"TPTE2P1",0.640045976113117,0.00121522327117404,"NOT"
"AC112191.1",-2.28112555871151,5.93439456988733e-11,"DOWN"
"C8orf37-AS1",-0.925935876860542,1.01698467304917e-06,"NOT"
"AC114550.3",0.88262979389962,0.439516924955567,"NOT"
"AC100802.1",-0.208787401635542,0.745383688300289,"NOT"
"AC099520.2",0.397986893171402,NA,"NOT"
"AC026616.1",2.4347535938388,1.7807102990012e-07,"UP"
"AC090572.2",-1.08038033047397,0.181048011783256,"NOT"
"IGLVVI-25-1",0.100620943714556,NA,"NOT"
"IGHVIII-2-1",0.500961580970636,0.530508725331023,"NOT"
"ZNF317P1",0.586777232359297,0.639838338860976,"NOT"
"AC091163.2",0.313298681647919,NA,"NOT"
"AC100807.1",0.271476715162895,NA,"NOT"
"AC090735.1",3.85726790803011,3.57093321519019e-08,"UP"
"AC008429.2",0.204046614874007,0.149895981219204,"NOT"
"IGLV3-15",1.66685309919664,0.00380044087356607,"UP"
"LINC02219",0.306233528728172,NA,"NOT"
"NARSP2",0.429735264472997,0.647008844074242,"NOT"
"AC007991.1",0.411276439789881,0.798369007613105,"NOT"
"AC025437.5",0.327607772058689,NA,"NOT"
"AC008066.1",0.392405889652423,0.703447262525655,"NOT"
"IGLV10-67",0.501785333805258,0.565148399968018,"NOT"
"MTND1P5",0.166606342528215,NA,"NOT"
"AC104248.1",1.59520426076553,6.62502379427305e-08,"UP"
"UTP14C",-0.722750908622025,2.87268196420097e-24,"NOT"
"AC008694.1",0.494320862696043,NA,"NOT"
"LINC01030",-1.15906216606948,0.00872808979973347,"DOWN"
"AC090136.2",0.254264202375157,NA,"NOT"
"AC010376.1",0.219755171905188,NA,"NOT"
"AC105999.2",5.58620253560149,6.88467014702716e-12,"UP"
"AC091163.3",0.224125402241711,NA,"NOT"
"AC245164.1",-1.12584913429915,NA,NA
"LINC01170",-0.257559828105224,0.539052372113967,"NOT"
"IGHVII-46-1",0.712700549603056,0.571178689753937,"NOT"
"AL160262.1",0.420980447499537,NA,"NOT"
"PSAT1P1",2.43124518239208,1.4877118672165e-05,"UP"
"AC136424.2",0.0228830810571498,0.981697623399955,"NOT"
"COX6B1P4",-1.41144141994461,0.010557027549076,"NOT"
"MRPS36P3",0.241385294409902,NA,"NOT"
"AC138866.1",-0.635561728699353,0.0219975915656941,"NOT"
"AC120036.3",1.82087896708086,0.000822094651377621,"UP"
"IGLV1-41",1.15842007919388,0.00378607946439014,"UP"
"LINC01151",1.06485225870898,0.0219336606522593,"NOT"
"IGHVII-67-1",0.225495588588402,NA,"NOT"
"AC090796.1",-4.04795308560031,4.97271864647157e-31,"DOWN"
"IGLV3-24",0.196741115319613,0.685605031166069,"NOT"
"IGLV1-62",0.948089437650775,0.0146148432435077,"NOT"
"AP003472.1",1.49042829486313,1.71692871087478e-05,"UP"
"AC097173.2",0.725370240572312,0.35773085386305,"NOT"
"MTND2P38",0.287370460984755,NA,"NOT"
"AC067817.2",-1.43227822202901,3.12595182542413e-12,"DOWN"
"ETV3L",2.09952889968224,5.5159715181138e-07,"UP"
"AC107373.1",2.26324127809773,7.27132751140405e-05,"UP"
"AC022868.1",-0.474346757190498,0.00298380074306143,"NOT"
"AC025524.1",0.300234913494436,NA,"NOT"
"AC105031.2",1.60583547687474,0.0643257237822233,"NOT"
"AC090197.1",-0.702653042593276,0.000680845524705731,"NOT"
"AC007991.2",1.21257920912086,0.00093476460099559,"UP"
"AC044836.1",-0.0314235929044979,NA,"NOT"
"AP003472.2",0.519745708058989,0.198471877562802,"NOT"
"AC104989.1",0.25423379269746,NA,"NOT"
"AC064807.2",1.2514221603825,3.74422591610833e-05,"UP"
"AC139365.2",0.260021576842343,NA,"NOT"
"PCDHGA10",-0.53303224017457,0.0375761478504982,"NOT"
"AC010834.2",1.10819127436004,3.35942727522957e-06,"UP"
"AC090539.1",0.265760699416699,NA,"NOT"
"AC011383.1",-0.748346190126928,0.0422327010188465,"NOT"
"AC246817.1",0.219194414715481,0.62709797165618,"NOT"
"AC010834.3",0.308758846767706,0.0165346581330371,"NOT"
"AC245187.1",-1.3464610258564,0.0855078744381477,"NOT"
"AC022679.1",0.48544563778984,0.783295287184238,"NOT"
"AC008619.1",-1.32187735032024,0.00133892096970788,"DOWN"
"AC018616.1",4.43627653888104,2.24018988087887e-26,"UP"
"IGKV3-34",0.28456217691738,NA,"NOT"
"IGHVIII-47-1",1.17795343702632,0.0286676585539584,"NOT"
"AC131025.1",1.076133928023,2.57330099422794e-06,"UP"
"TMEM97P2",0.182502348129427,NA,"NOT"
"FER1L6-AS2",5.21003693435838,1.7351940003743e-15,"UP"
"PIGFP1",0.862847135449255,1.65733764398851e-05,"NOT"
"IGKV1-32",1.67384656989411,0.00465799306062967,"UP"
"AC068075.1",0.396584761510535,NA,"NOT"
"AC083836.1",1.2323408480307,0.0557826676376523,"NOT"
"PCDHGA11",-1.06130425150413,3.44924427995619e-08,"DOWN"
"IGLVIV-66-1",0.626833001167889,0.494391829464603,"NOT"
"AC013643.2",-1.57560285286108,9.19660789211797e-08,"DOWN"
"LINC01608",5.09807713299001,7.55509638017883e-06,"UP"
"AC087752.3",0.142860976983846,0.387145766696625,"NOT"
"AC087664.2",-0.277193758481683,NA,"NOT"
"AC009435.1",1.44303797004267,0.00437391346592796,"UP"
"AC099548.2",0.322234561141336,0.0361499812675267,"NOT"
"IGHV3-19",1.08019278761764,0.000708637154905765,"UP"
"AC022616.5",0.566617433002209,0.741977368371353,"NOT"
"ARF1P3",0.399278895808573,0.727194049369696,"NOT"
"AC026688.1",0.716271528168118,0.175818800915999,"NOT"
"AC022784.4",0.294512022378205,NA,"NOT"
"AC090150.1",-0.244368862374565,0.847371961030127,"NOT"
"IGLVI-38",0.418235971313232,NA,"NOT"
"AC023202.1",2.0046318574675,7.24405239650528e-05,"UP"
"AC022915.3",1.61573251607539,0.000651250791243599,"UP"
"FAM85B",-0.623050886981797,0.0161411651788615,"NOT"
"AC011124.2",0.425324301413596,NA,"NOT"
"IGHVII-44-2",1.06743885051505,0.419314058635053,"NOT"
"AC144568.2",0.270126989721574,NA,"NOT"
"AC034205.2",0.33369373333762,NA,"NOT"
"LINC01419",8.59505039496167,7.46016169456964e-34,"UP"
"AC067904.2",-0.0476314939679775,0.867624025989725,"NOT"
"CDH12P4",0.39517533797453,NA,"NOT"
"AC103409.1",4.56101940763817,2.41840565455494e-11,"UP"
"AC090150.2",-0.0659481687531526,NA,"NOT"
"IGKV2D-10",1.45306548622204,0.0307594830988057,"NOT"
"AC021678.3",0.222738268050125,NA,"NOT"
"AC104115.2",0.430948799376161,0.0810091040907323,"NOT"
"PCDHGB2",0.0256173975363038,0.931833709329469,"NOT"
"AP003467.1",0.343947371771281,0.408140448601704,"NOT"
"AC018442.3",0.224445756646301,NA,"NOT"
"IGLV3-26",0.562178590785471,0.496272527068644,"NOT"
"AC104371.1",0.636940521818231,0.0224225717171367,"NOT"
"MTCO1P49",0.13787148540078,NA,"NOT"
"AC226119.1",-0.711504229063104,0.25627773876843,"NOT"
"THAP12P7",-0.136171704950259,0.363390487269129,"NOT"
"IGLV3-31",1.09415260266354,0.0216839822507492,"NOT"
"AC091982.2",-0.032704875995288,0.860210348300334,"NOT"
"AP002981.1",2.37999342539128,1.4440110505706e-11,"UP"
"AC103831.1",0.615242254823865,0.324588106023327,"NOT"
"AC011369.1",2.81976015579081,3.45342040284915e-09,"UP"
"AC011257.1",0.359348688134999,NA,"NOT"
"AC002428.1",0.495703174130365,NA,"NOT"
"TNFRSF10A-AS1",-0.34034388179414,0.0135534287619175,"NOT"
"AC105118.1",5.1294822653403,7.38168922796671e-43,"UP"
"AC019270.1",-0.635229290139056,0.519571317369636,"NOT"
"MRPL49P2",0.117895199744182,0.892631037485716,"NOT"
"IGLVIV-53",0.236990870232025,NA,"NOT"
"IGHV3-63",0.66811044132515,0.0261756579131405,"NOT"
"NATP",0.204090028675832,NA,"NOT"
"AC007991.3",2.36793120782124,9.35084164636887e-06,"UP"
"IGHVII-51-2",0.759051984222721,0.144574440889895,"NOT"
"AP001330.3",0.238808850892123,0.703620471713511,"NOT"
"KRT18P37",0.525436899024881,0.0502722366826391,"NOT"
"AC027117.2",-0.450431776274357,0.0766043430426682,"NOT"
"AC024995.1",0.837520566021996,0.0433632345912029,"NOT"
"AC008489.1",-0.0144373742404643,NA,"NOT"
"AC008705.1",0.846860249413441,0.282188995241314,"NOT"
"AC104986.2",0.389195591193621,0.00706176780230742,"NOT"
"AC022634.2",1.92868253973708,0.0260234276027557,"NOT"
"AC087360.1",0.340509105301833,NA,"NOT"
"HIGD1AP18",1.77328892273257,2.28273132526831e-06,"UP"
"PCDHGB4",-1.15541055055718,1.22408484687482e-05,"DOWN"
"HMGN1P38",0.747765539984036,4.40505685971936e-05,"NOT"
"AC008663.2",-1.15637617026249,1.45805336707516e-11,"DOWN"
"AC073023.1",0.587934216144295,NA,"NOT"
"IGHV3-22",1.1706247485263,0.000261565574394469,"UP"
"CLDN23",-1.2663311999877,2.71091027473042e-15,"DOWN"
"LINC01863",-4.50802507914341,6.14588097612433e-25,"DOWN"
"AC016885.1",-0.323206679063048,0.725766148148254,"NOT"
"AC009563.1",0.810353017500582,0.00668596006133805,"NOT"
"IGLV3-2",0.604382648357425,0.356896612551434,"NOT"
"AC103783.1",-2.83367121825022,3.31025175408444e-14,"DOWN"
"AC008438.2",-0.724620683913167,0.111945338491971,"NOT"
"AC008514.2",-0.432022640760287,0.0518475031779884,"NOT"
"AC022730.4",0.00573519099402612,0.992053938431639,"NOT"
"AC016573.1",2.90010576645053,3.31770974713777e-14,"UP"
"MTND2P7",0.231254223258356,NA,"NOT"
"CDC42P3",1.02115055578577,0.000553418869656868,"UP"
"MAL2",-0.00934849357292732,0.97328691498758,"NOT"
"AC079296.1",1.08327824787547,0.000802838651711219,"UP"
"NRG1-IT1",3.30282673608244,1.49344591711104e-05,"UP"
"AC018861.1",0.252864831975281,NA,"NOT"
"AC022679.2",1.01617371660606,0.455338087543334,"NOT"
"MTCO2P4",0.186847051036406,NA,"NOT"
"CTB-178M22.2",-0.701539960927613,0.000505220930520081,"NOT"
"AC109479.3",0.88803497174143,0.140110028876154,"NOT"
"AC010609.1",-0.514139869485926,0.331160438773395,"NOT"
"ALG1L13P",-0.997706398711371,1.47617038255865e-08,"NOT"
"AC100810.1",-0.203398181402075,0.0471220305510684,"NOT"
"AC087627.1",0.902030375373422,0.00438881289276366,"NOT"
"AC145141.2",-0.543799620117516,NA,"NOT"
"AC104561.3",0.1718972464887,0.47013920989431,"NOT"
"AC079015.1",-0.02665436579611,0.937054892378376,"NOT"
"IGHVIII-38-1",1.44188354821411,0.0354907872500696,"NOT"
"AP001207.2",1.8552683389455,6.38838831600111e-07,"UP"
"AC103726.2",0.832672519317804,0.266644805451382,"NOT"
"AC104027.1",0.608118327417624,0.291137493226358,"NOT"
"NDUFB9P3",0.248515786299801,NA,"NOT"
"RPL10P18",-0.446828443042371,0.240331043322751,"NOT"
"AC090142.3",0.236990870232025,NA,"NOT"
"IGKV2-29",1.65808373648084,0.000101958720490936,"UP"
"IGKV3D-31",0.293374360166301,0.773972412057498,"NOT"
"AC090753.1",0.742479482924344,0.342804365893891,"NOT"
"AC084706.1",0.488569944531323,NA,"NOT"
"AC012574.2",1.87688550920124,0.0263900341914726,"NOT"
"AC003991.2",-0.662991378747388,0.00106943533669501,"NOT"
"ZNF260",0.652340239979071,5.68405487150221e-11,"NOT"
"AC104232.1",0.0758055415945389,0.806393788086998,"NOT"
"AC084768.1",1.42183411250069,0.131264016920783,"NOT"
"LINC00051",4.32669150517268,2.87718149660538e-14,"UP"
"IGKV2D-38",0.30046460806872,NA,"NOT"
"AC011333.1",0.229885855658247,NA,"NOT"
"RPL10P8",1.15377584384909,7.06026020074244e-07,"UP"
"AC044849.1",0.593534665327683,0.0335810379995235,"NOT"
"AC009902.1",0.300271391263917,NA,"NOT"
"MTND4LP26",-0.384618886400529,NA,"NOT"
"ALG1L10P",0.502894754964387,0.0181109987873966,"NOT"
"IGHEP2",-0.15670624046099,0.610214134618485,"NOT"
"AC011676.2",-0.331885597748298,0.261515111002579,"NOT"
"AC104211.3",0.242751011518402,NA,"NOT"
"AC027031.1",0.392241591640149,NA,"NOT"
"PKMP4",1.71391006576847,5.08295281857074e-11,"UP"
"AP001207.3",1.13936173152885,9.2760222808221e-06,"UP"
"BRIX1P1",0.881115288390853,0.0571046424287506,"NOT"
"AC015468.2",0.248499981621021,NA,"NOT"
"AC009902.2",1.2208553377145,7.11799024811375e-10,"UP"
"AC083843.1",1.20232611788862,0.000116655295090433,"UP"
"IGLC4",2.47310097995783,4.92873555000482e-06,"UP"
"IGLC5",0.64024252115686,0.0924000753268721,"NOT"
"AC022858.1",0.782362017398739,0.0659500290871465,"NOT"
"AC087855.1",0.376360350843152,NA,"NOT"
"INTS9-AS1",0.656968539129051,0.0137365855754429,"NOT"
"AC104117.3",-1.05082345434401,7.21410379555581e-06,"DOWN"
"IGHVIII-67-2",1.08646155187663,0.0128692810340842,"NOT"
"AC021733.2",2.37160181039954,3.51959858165722e-07,"UP"
"AC092818.1",2.58920088951299,2.27572004783449e-09,"UP"
"AC027801.4",0.465065995761213,0.422966630489763,"NOT"
"AC103719.1",-0.277865937981817,0.82788913004298,"NOT"
"AC021546.1",-2.50566369127626,1.73006923248725e-18,"DOWN"
"AC011365.1",-0.568947187740642,0.0824579503607083,"NOT"
"AC011632.2",1.09201371414109,0.11224064536854,"NOT"
"AC034154.1",4.71001126124725,7.0663352068031e-20,"UP"
"IGHVIII-22-2",0.126610375584453,0.904289955790432,"NOT"
"IGHV1-17",1.28734627649504,0.000340688302128009,"UP"
"AC025437.6",0.183891845002097,NA,"NOT"
"AC105150.1",-0.404248782276046,0.691498114060134,"NOT"
"NRG1-IT3",0.25423379269746,NA,"NOT"
"AC018861.2",0.195357022219743,NA,"NOT"
"AC011853.1",0.182499518030757,NA,"NOT"
"IGHVIII-67-4",0.573538684878439,0.664011381226037,"NOT"
"IGHVIII-5-2",0.509143965381814,0.638553150315268,"NOT"
"AC087273.2",-1.64468162842368,5.13932856254202e-08,"DOWN"
"AC009597.1",0.247176771209371,NA,"NOT"
"IGHV3-71",1.04365823013213,0.000454108608193491,"UP"
"AC084346.1",1.35840584885644,8.68812715415941e-06,"UP"
"AC022778.1",-0.292152141486057,0.679987811239704,"NOT"
"AC091144.2",0.357524132199633,0.404754511798033,"NOT"
"DUXAP2",2.24755252740712,4.26025270355927e-05,"UP"
"AC105206.2",-0.658490122914084,4.35966954396258e-07,"NOT"
"AC024451.3",0.571502351749801,0.0231948937928321,"NOT"
"LINC01938",0.500199826244653,0.808164906509109,"NOT"
"AC123767.1",0.797005958892923,0.673592007563354,"NOT"
"AC134698.4",0.347807664082063,NA,"NOT"
"IGLVVII-41-1",0.560705163965613,0.621895190148849,"NOT"
"IGLVV-66",0.216992154807473,NA,"NOT"
"AC110053.1",0.476859489904504,NA,"NOT"
"IGLV3-7",0.552113765251811,0.652188449378565,"NOT"
"AC012339.2",0.569362720742133,0.635691489686677,"NOT"
"AC115837.2",3.01425567931533,3.28427025489708e-10,"UP"
"LINC01299",0.616903923056676,0.285714993546877,"NOT"
"LINC01591",-0.759542966591924,0.463422152865766,"NOT"
"AP001208.2",3.55462908894795,4.021427975092e-18,"UP"
"AC131254.3",0.254237918524105,NA,"NOT"
"LYN",-0.522263069136883,0.000193587951517267,"NOT"
"SLC2A3P4",0.199240398302689,0.380064478748314,"NOT"
"AC016885.2",-2.93972861284099,4.06548053738998e-07,"DOWN"
